Iteration	Replicate_ID	Posterior	Likelihood	Prior	alpha_morpho	br_len_lambda	rates_morpho[1]	rates_morpho[2]	rates_morpho[3]	rates_morpho[4]	tree_length
1765	1	-458.0033	-453.9819	-4.021422	22112.86	13.62833	0.991465	0.997804	1.00217	1.00856	3.019408
1766	0	-462.9429	-459.4784	-3.464529	71556.95	12.093	0.995252	0.998782	1.00121	1.00476	2.976861
1767	1	-453.6652	-450.7992	-2.865956	41135.28	14.59536	0.99374	0.998392	1.00159	1.00627	2.919509
1768	0	-459.0128	-456.2936	-2.719226	55695.07	12.04153	0.994619	0.998619	1.00137	1.00539	2.914023
1769	1	-454.2208	-451.9932	-2.227597	48793.68	15.6828	0.994251	0.998524	1.00146	1.00576	2.850367
1770	0	-453.6242	-456.613	2.988793	96934.23	12.75983	0.99592	0.998954	1.00104	1.00409	2.477555
1771	1	-468.1205	-462.27	-5.850456	27256.05	11.1269	0.992311	0.998023	1.00196	1.00771	3.160325
1772	0	-456.5085	-457.5595	1.051038	15981.87	15.83562	0.989963	0.997414	1.00255	1.01007	2.638996
1773	1	-451.2679	-447.7231	-3.544779	44135.82	12.88928	0.993956	0.998448	1.00154	1.00606	2.989672
1774	0	-460.8555	-459.6008	-1.254783	29133.6	11.63645	0.992563	0.998088	1.00189	1.00746	2.776009
1775	1	-449.3473	-448.8914	-0.4558636	39585.7	19.9801	0.993619	0.998361	1.00162	1.0064	2.60257
1776	0	-450.8817	-450.3852	-0.49645	67430.93	18.62966	0.995109	0.998745	1.00125	1.0049	2.653888
1777	1	-450.1136	-449.6658	-0.4478632	81148.3	15.5436	0.995541	0.998857	1.00114	1.00447	2.739668
1778	0	-465.8107	-463.2661	-2.544561	25959.23	10.44674	0.992122	0.997974	1.002	1.0079	2.815104
1779	1	-456.584	-457.8293	1.245387	19349.97	14.05038	0.990877	0.997651	1.00232	1.00915	2.636848
1780	0	-467.4788	-462.3466	-5.132228	2381.706	14.25631	0.974076	0.993228	1.00653	1.02616	3.085069
1781	1	-444.4148	-457.6802	13.26533	85920.74	14.91943	0.995667	0.998889	1.0011	1.00434	1.830873
1782	0	-458.7433	-459.5685	0.8251263	70419.96	12.99842	0.995214	0.998772	1.00122	1.00479	2.653298
1783	1	-452.3768	-462.8702	10.49345	49413.16	14.56617	0.994288	0.998534	1.00145	1.00572	2.002973
1784	0	-459.3849	-455.764	-3.620913	11133.15	12.26346	0.987979	0.996897	1.00305	1.01207	2.992252
1785	1	-459.325	-463.5131	4.188129	34030.76	16.76293	0.993118	0.998232	1.00175	1.0069	2.43399
1786	0	-460.4882	-453.7314	-6.756782	86674.52	12.29685	0.995686	0.998894	1.0011	1.00432	3.247664
1787	1	-457.0555	-455.3211	-1.734435	80461.16	13.05618	0.995522	0.998852	1.00114	1.00448	2.850641
1788	0	-464.2259	-458.6654	-5.560474	3817.279	13.72147	0.979502	0.994671	1.00518	1.02065	3.13007
1789	1	-452.2809	-453.6472	1.366242	69525.36	16.99906	0.995183	0.998765	1.00123	1.00482	2.597143
1790	0	-457.2012	-451.6475	-5.553752	78950.72	10.98312	0.99548	0.998841	1.00115	1.00453	3.128749
1791	1	-454.8676	-458.7114	3.843757	12785.28	17.16304	0.988781	0.997106	1.00285	1.01126	2.449
1792	0	-458.9922	-459.3369	0.3446692	58652.47	13.63603	0.994756	0.998655	1.00134	1.00525	2.699101
1793	1	-465.0531	-468.8894	3.836303	7449.964	13.63554	0.985312	0.9962	1.00372	1.01476	2.443028
1794	0	-471.0928	-463.533	-7.559803	1540.254	14.06875	0.9678	0.991543	1.00809	1.03257	3.262821
1795	1	-463.0143	-462.6872	-0.3271045	69173.39	14.3855	0.995171	0.998761	1.00123	1.00484	2.747253
1796	0	-470.967	-469.3212	-1.645874	67575.86	12.50721	0.995114	0.998747	1.00124	1.00489	2.836644
1797	1	-459.5233	-467.8976	8.374342	13829.93	18.36635	0.989212	0.997219	1.00274	1.01083	2.180034
1798	0	-463.1327	-458.7401	-4.392565	99685.77	14.45764	0.995977	0.998969	1.00103	1.00403	3.027931
1799	1	-452.8016	-457.7107	4.909033	23270.42	21.43314	0.99168	0.997859	1.00212	1.00834	2.296554
1800	0	-455.66	-453.0789	-2.581178	61952.49	13.10755	0.994898	0.998691	1.0013	1.00511	2.915568
1801	1	-455.1536	-450.773	-4.380585	81604.97	13.50526	0.995554	0.99886	1.00113	1.00445	3.047801
1802	0	-457.6879	-450.3077	-7.380152	90176.66	12.16051	0.99577	0.998916	1.00108	1.00424	3.299989
1803	1	-451.3498	-451.8667	0.5168399	99909.3	17.15184	0.995981	0.99897	1.00102	1.00402	2.643138
1804	0	-475.5668	-461.9345	-13.63231	91210.89	9.359016	0.995794	0.998922	1.00107	1.00421	3.86857
1805	1	-461.5269	-462.0404	0.5135132	51264.17	17.12937	0.994392	0.998561	1.00143	1.00562	2.643924
1806	0	-467.2458	-455.3895	-11.85627	42563.65	15.13351	0.993846	0.99842	1.00157	1.00617	3.500741
1807	1	-453.7839	-456.4757	2.691767	5700.328	12.35399	0.983215	0.99565	1.00425	1.01689	2.482286
1808	0	-471.0361	-461.4841	-9.551987	43711.33	13.6491	0.993927	0.998441	1.00155	1.00609	3.42428
1809	1	-454.0001	-452.1185	-1.881617	90628.15	13.75977	0.995781	0.998918	1.00108	1.00423	2.861744
1810	0	-460.0287	-454.3202	-5.708579	49031.36	15.07353	0.994265	0.998528	1.00146	1.00575	3.096818
1811	1	-457.1365	-455.7042	-1.432296	60296.22	14.88965	0.994828	0.998673	1.00132	1.00518	2.816536
1812	0	-461.3404	-456.5981	-4.742271	29817.88	10.53016	0.992649	0.99811	1.00187	1.00737	3.030892
1813	1	-447.7266	-449.045	1.318407	30756.5	12.50602	0.992761	0.998139	1.00184	1.00726	2.599593
1814	0	-452.6672	-455.2687	2.601505	53298.28	15.15783	0.9945	0.998588	1.0014	1.00551	2.545331
1815	1	-453.0825	-452.1354	-0.9471372	53473.8	17.53469	0.994509	0.998591	1.0014	1.0055	2.716169
1816	0	-464.8163	-465.8668	1.050496	94983.36	14.78485	0.995879	0.998944	1.00105	1.00413	2.650403
1817	1	-454.6077	-451.3761	-3.231632	96897.45	14.8122	0.99592	0.998954	1.00104	1.00409	2.93935
1818	0	-467.6888	-471.211	3.522201	6358.719	14.77353	0.984105	0.995884	1.00403	1.01598	2.483155
1819	1	-453.882	-450.4476	-3.434362	74541.22	12.42326	0.995348	0.998807	1.00119	1.00466	2.978901
1820	0	-467.4397	-459.7234	-7.716353	78527.03	10.97772	0.995468	0.998838	1.00115	1.00454	3.325549
1821	1	-458.4919	-454.9997	-3.492232	44118.96	12.32986	0.993955	0.998448	1.00154	1.00606	2.982581
1822	0	-465.8565	-461.1527	-4.703792	49155.35	12.9637	0.994273	0.99853	1.00146	1.00574	3.078973
1823	1	-450.5581	-451.6586	1.100442	68942.09	15.26495	0.995163	0.998759	1.00123	1.00485	2.643314
1824	0	-451.0088	-452.9704	1.961659	9483.684	13.29123	0.986978	0.996636	1.0033	1.01308	2.573647
1825	1	-460.3486	-455.1525	-5.196142	92975.38	11.05204	0.995834	0.998932	1.00106	1.00417	3.09884
1826	0	-456.3829	-451.7173	-4.665687	84204.4	11.3259	0.995623	0.998878	1.00112	1.00438	3.060847
1827	1	-453.3361	-452.2494	-1.086764	62880.58	13.94789	0.994936	0.998701	1.00129	1.00507	2.803378
1828	0	-457.8339	-457.9877	0.1537944	21908.17	15.57966	0.991425	0.997794	1.00218	1.0086	2.700344
1829	1	-450.4697	-448.7593	-1.710407	38414.39	14.75713	0.993522	0.998336	1.00165	1.00649	2.837633
1830	0	-450.3186	-454.9057	4.587133	2502.603	18.29447	0.974707	0.993396	1.00638	1.02552	2.387611
1831	1	-451.8849	-448.4184	-3.466452	36202.75	11.2938	0.993327	0.998286	1.0017	1.00669	2.953626
1832	0	-456.322	-454.2531	-2.068854	76778.27	13.13866	0.995416	0.998825	1.00117	1.00459	2.876595
1833	1	-455.8513	-459.0632	3.211913	84902.77	15.83915	0.995641	0.998882	1.00111	1.00437	2.502514
1834	0	-455.9826	-454.4537	-1.52889	95271.96	12.64309	0.995885	0.998945	1.00105	1.00412	2.829797
1835	1	-448.0958	-457.2254	9.129606	27050.85	21.59811	0.992282	0.998015	1.00196	1.00774	2.096626
1836	0	-451.6913	-449.9046	-1.786718	48593.75	12.65315	0.99424	0.998521	1.00147	1.00577	2.850341
1837	1	-456.3476	-461.8507	5.503088	2912.474	15.50983	0.976546	0.993886	1.00592	1.02365	2.35663
1838	0	-477.3773	-465.1005	-12.27686	58883.41	12.73674	0.994767	0.998657	1.00133	1.00524	3.675131
1839	1	-459.9347	-459.3114	-0.6233088	38748.44	18.61233	0.99355	0.998343	1.00164	1.00646	2.661311
1840	0	-462.7143	-458.0849	-4.629475	1538.076	14.9422	0.967777	0.991537	1.00809	1.03259	3.029565
1841	1	-467.9597	-468.5749	0.6152514	68187.83	11.69387	0.995136	0.998753	1.00124	1.00487	2.618738
1842	0	-455.8417	-456.2149	0.3732057	29538.51	12.16874	0.992614	0.998101	1.00188	1.00741	2.662748
1843	1	-454.2781	-452.6045	-1.673602	23422.43	10.45243	0.991707	0.997866	1.00211	1.00832	2.732273
1844	0	-462.4668	-464.7929	2.326031	13904	14.40407	0.989241	0.997226	1.00273	1.0108	2.562932
1845	1	-444.6386	-450.7968	6.158141	3106.881	16.44947	0.977288	0.994084	1.00573	1.0229	2.317372
1846	0	-457.2066	-456.5464	-0.6601236	17465.13	14.81434	0.990398	0.997527	1.00244	1.00963	2.765714
1847	1	-469.2264	-461.8242	-7.402214	146.283	12.02602	0.896948	0.971239	1.02486	1.10696	3.30305
1848	0	-469.2016	-464.1737	-5.027863	72733.21	12.81802	0.995291	0.998792	1.0012	1.00472	3.105374
1849	1	-452.9568	-447.8129	-5.143859	2.439674	10.53491	0.340662	0.694877	1.07791	1.88655	3.06931
1850	0	-456.9834	-448.9028	-8.080522	14752.15	11.74781	0.989554	0.997308	1.00265	1.01048	3.362061
1851	1	-460.8074	-457.2601	-3.5473	3.806105	12.04414	0.443383	0.768225	1.08438	1.70401	2.98284
1852	0	-473.6289	-461.2833	-12.34565	21265.21	12.03112	0.991297	0.99776	1.00221	1.00873	3.713898
1853	1	-457.6218	-461.406	3.784174	12264.56	13.41226	0.988546	0.997045	1.00291	1.0115	2.440444
1854	0	-455.9316	-449.5719	-6.359709	67884.68	10.92088	0.995126	0.99875	1.00124	1.00488	3.200184
1855	1	-464.4964	-460.6468	-3.849525	64349.3	11.79108	0.994994	0.998716	1.00128	1.00502	3.002943
1856	0	-454.1305	-454.829	0.6984598	78781	14.25293	0.995475	0.99884	1.00115	1.00453	2.676079
1857	1	-467.6216	-458.1589	-9.462623	22257.94	10.51799	0.991493	0.997811	1.00216	1.00853	3.478911
1858	0	-461.7289	-463.5869	1.857996	26583.96	17.15424	0.992215	0.997998	1.00198	1.00781	2.564892
1859	1	-467.7958	-455.9115	-11.8843	36316.25	9.829077	0.993338	0.998288	1.0017	1.00668	3.70057
1860	0	-459.1816	-456.5573	-2.624295	97711.6	13.01747	0.995937	0.998958	1.00104	1.00407	2.918719
1861	1	-472.8489	-461.7739	-11.07501	6728.882	15.63655	0.984547	0.996	1.00392	1.01554	3.417462
1862	0	-461.0459	-459.9269	-1.119018	84257.43	14.42652	0.995624	0.998878	1.00112	1.00438	2.801858
1863	1	-449.2584	-452.6149	3.356513	64588.42	15.05735	0.995003	0.998718	1.00127	1.00501	2.495399
1864	0	-453.1845	-450.2928	-2.891739	36016.76	11.29926	0.99331	0.998281	1.0017	1.00671	2.902993
1865	1	-461.5926	-455.4979	-6.094734	51749.46	13.4574	0.994418	0.998567	1.00142	1.00559	3.175911
1866	0	-453.5301	-452.8742	-0.6558981	39371.71	13.00912	0.993601	0.998357	1.00163	1.00641	2.76739
1867	1	-463.0332	-455.1729	-7.860278	59326.35	11.21065	0.994786	0.998662	1.00133	1.00522	3.341924
1868	0	-473.4806	-467.6672	-5.813459	6869.488	15.03828	0.984706	0.996041	1.00388	1.01538	3.105137
1869	1	-455.2921	-457.3078	2.015761	80026.63	16.07466	0.99551	0.998849	1.00114	1.0045	2.574977
1870	0	-475.4166	-465.3939	-10.02269	63803.55	8.777414	0.994972	0.99871	1.00128	1.00504	3.42723
1871	1	-460.6313	-450.9365	-9.694824	64884.54	11.48975	0.995014	0.998721	1.00127	1.00499	3.503305
1872	0	-454.2032	-453.1118	-1.091358	17038.52	12.83316	0.990279	0.997496	1.00247	1.00975	2.798501
1873	1	-459.9644	-455.6475	-4.31694	42122.82	10.85813	0.993813	0.998411	1.00158	1.0062	3.009943
1874	0	-448.2477	-450.4682	2.220475	61874.29	14.90413	0.994895	0.99869	1.0013	1.00511	2.571195
1875	1	-460.9963	-453.996	-7.00028	56506.58	11.5877	0.994658	0.998629	1.00136	1.00535	3.269502
1876	0	-451.3292	-456.7421	5.412927	22802.39	14.28026	0.991595	0.997837	1.00214	1.00843	2.345936
1877	1	-469.847	-470.2791	0.4320332	52773.89	13.05973	0.994472	0.998581	1.00141	1.00554	2.684776
1878	0	-455.6073	-458.1495	2.54223	89346.31	20.93854	0.995751	0.998911	1.00108	1.00426	2.422846
1879	1	-469.1186	-466.185	-2.933547	44648.24	10.03797	0.993991	0.998457	1.00153	1.00602	2.813605
1880	0	-464.8195	-465.084	0.2645088	55036.91	14.87182	0.994587	0.998611	1.00138	1.00542	2.702755
1881	1	-465.9941	-458.4534	-7.540721	48886.85	12.10931	0.994257	0.998526	1.00146	1.00575	3.313762
1882	0	-460.8547	-461.2489	0.394191	87764.09	15.48997	0.995713	0.998901	1.00109	1.00429	2.686337
1883	1	-450.2216	-450.6168	0.3952525	73803.4	14.68728	0.995325	0.998801	1.00119	1.00468	2.695469
1884	0	-454.977	-455.7292	0.7522499	72332.09	15.76789	0.995278	0.998789	1.0012	1.00473	2.658994
1885	1	-459.2182	-454.0744	-5.143776	82637.47	12.19401	0.995582	0.998867	1.00113	1.00443	3.116224
1886	0	-459.396	-454.5655	-4.830453	14656.01	14.5034	0.98952	0.997299	1.00266	1.01052	3.056872
1887	1	-456.8306	-452.7263	-4.104295	16555.68	12.35843	0.990138	0.99746	1.00251	1.0099	3.032427
1888	0	-458.8031	-456.2187	-2.584318	44327.59	16.23509	0.993969	0.998452	1.00154	1.00604	2.855976
1889	1	-460.1701	-454.8461	-5.324023	97640.55	12.34469	0.995935	0.998958	1.00104	1.00407	3.131136
1890	0	-459.4496	-456.0714	-3.378204	34911.75	11.51836	0.993205	0.998254	1.00173	1.00681	2.954563
1891	1	-453.8308	-455.5098	1.679028	79256.4	15.31299	0.995489	0.998843	1.00115	1.00452	2.605023
1892	0	-461.7843	-457.8561	-3.928182	86213.45	16.50941	0.995674	0.998891	1.0011	1.00433	2.928209
1893	1	-452.1943	-451.7213	-0.4729979	77887.38	16.12765	0.995449	0.998833	1.00116	1.00456	2.728542
1894	0	-464.5202	-459.6602	-4.859994	86649.85	14.9089	0.995685	0.998894	1.0011	1.00432	3.046104
1895	1	-463.3885	-459.0348	-4.353686	29298.67	10.87035	0.992584	0.998094	1.00189	1.00744	3.013957
1896	0	-454.1783	-450.4729	-3.705369	59546.94	15.4554	0.994796	0.998665	1.00133	1.00521	2.952117
1897	1	-455.8324	-453.7522	-2.080189	19091.1	11.47456	0.990815	0.997635	1.00233	1.00921	2.83987
1898	0	-451.5615	-449.7398	-1.821707	53008.28	12.68671	0.994485	0.998584	1.0014	1.00553	2.853591
1899	1	-453.8057	-458.5545	4.748811	82727.29	14.49796	0.995584	0.998868	1.00113	1.00442	2.396301
1900	0	-466.694	-465.5408	-1.153203	43634.64	14.44908	0.993921	0.998439	1.00155	1.00609	2.803971
1901	1	-454.8011	-454.7869	-0.01419102	87958.43	11.57787	0.995717	0.998902	1.00109	1.00429	2.666042
1902	0	-463.3313	-460.3235	-3.007807	96317.55	13.03424	0.995907	0.998951	1.00104	1.0041	2.94818
1903	1	-464.0438	-456.3651	-7.678678	22177.25	12.28509	0.991477	0.997807	1.00217	1.00855	3.322813
1904	0	-462.6721	-455.3707	-7.301444	10026.01	12.11521	0.987334	0.996729	1.00321	1.01272	3.293949
1905	1	-459.4774	-457.6294	-1.848017	65063.08	12.36338	0.995021	0.998723	1.00127	1.00499	2.849964
1906	0	-462.9395	-457.9257	-5.013733	33588.88	13.60218	0.993073	0.99822	1.00176	1.00694	3.092761
1907	1	-458.4491	-456.1911	-2.257938	85913.16	14.35178	0.995667	0.998889	1.0011	1.00434	2.88201
1908	0	-470.1688	-463.8458	-6.323052	37163.46	10.94317	0.993414	0.998308	1.00168	1.0066	3.197548
1909	1	-467.1099	-463.5916	-3.518256	20489.12	12.43632	0.991134	0.997718	1.00225	1.00889	2.985772
1910	0	-455.1407	-452.4888	-2.651949	62431.57	14.16622	0.994917	0.998696	1.00129	1.00509	2.912529
1911	1	-449.0321	-453.2287	4.196601	56235.78	14.8982	0.994645	0.998626	1.00136	1.00537	2.438561
1912	0	-461.7579	-458.284	-3.473849	86133.74	13.29869	0.995672	0.99889	1.0011	1.00433	2.982546
1913	1	-456.99	-459.5989	2.608897	5504.193	12.67589	0.982919	0.995572	1.00432	1.01718	2.503907
1914	0	-462.5142	-457.1864	-5.327758	25053.54	16.98219	0.991981	0.997937	1.00204	1.00804	2.991702
1915	1	-462.5117	-460.31	-2.201783	27524.19	15.61602	0.992349	0.998033	1.00195	1.00767	2.850555
1916	0	-461.6277	-453.8909	-7.73677	11434.87	12.07658	0.988138	0.996939	1.00301	1.01191	3.33033
1917	1	-455.353	-452.3443	-3.008652	31943.09	12.96955	0.992897	0.998175	1.00181	1.00712	2.948219
1918	0	-467.2825	-460.563	-6.719487	62448.42	11.47537	0.994918	0.998696	1.00129	1.00509	3.244191
1919	1	-462.6084	-450.8392	-11.76919	98463.67	13.14165	0.995952	0.998962	1.00103	1.00405	3.614741
1920	0	-472.5079	-462.1107	-10.39712	23692.05	7.977729	0.991754	0.997879	1.0021	1.00827	3.34681
1921	1	-457.0925	-453.7959	-3.296669	97292.12	18.03368	0.995928	0.998956	1.00104	1.00408	2.82956
1922	0	-451.7564	-450.6906	-1.065793	7212.323	11.65145	0.985073	0.996138	1.00378	1.01501	2.760491
1923	1	-482.2602	-467.7101	-14.55007	30392.43	12.2176	0.992718	0.998128	1.00185	1.0073	3.886204
1924	0	-458.4398	-452.8579	-5.581911	82034.25	13.50816	0.995566	0.998863	1.00113	1.00444	3.136688
1925	1	-459.4422	-452.7783	-6.663827	14492.58	10.41591	0.989461	0.997283	1.00268	1.01058	3.207873
1926	0	-473.3326	-465.828	-7.504576	34033.1	12.95778	0.993118	0.998232	1.00175	1.0069	3.295173
1927	1	-462.583	-459.498	-3.084945	48815.51	14.81715	0.994253	0.998525	1.00146	1.00576	2.929326
1928	0	-453.0563	-454.5833	1.526972	84100.15	17.7694	0.99562	0.998877	1.00112	1.00439	2.569096
1929	1	-460.1495	-455.7147	-4.434761	12430.42	13.05429	0.988622	0.997065	1.00289	1.01142	3.057481
1930	0	-464.718	-468.4016	3.683576	15764.52	17.05459	0.989894	0.997396	1.00257	1.01014	2.459998
1931	1	-471.0475	-461.6743	-9.373187	521.144	14.74848	0.944881	0.985235	1.01367	1.05622	3.357348
1932	0	-453.0451	-454.5488	1.5037	39166.84	14.12836	0.993585	0.998352	1.00163	1.00643	2.618969
1933	1	-452.4274	-453.0616	0.6341852	27389.46	14.48916	0.99233	0.998028	1.00195	1.00769	2.68014
1934	0	-457.4371	-456.2592	-1.177907	83998.98	13.86188	0.995618	0.998876	1.00112	1.00439	2.810292
1935	1	-458.6074	-461.5801	2.972635	61433.68	14.90803	0.994876	0.998685	1.00131	1.00513	2.520737
1936	0	-463.6904	-458.6327	-5.057689	22992.29	10.65453	0.99163	0.997846	1.00213	1.0084	3.067966
1937	1	-470.6546	-473.9265	3.271927	5602.15	20.53625	0.983069	0.995611	1.00429	1.01703	2.399963
1938	0	-463.5295	-455.2078	-8.321701	52538.03	15.74894	0.99446	0.998578	1.00141	1.00555	3.235467
1939	1	-464.8007	-457.3732	-7.427521	95477.69	13.01901	0.995889	0.998946	1.00105	1.00412	3.287663
1940	0	-461.9995	-460.4203	-1.579217	19751.4	17.65439	0.99097	0.997675	1.0023	1.00906	2.748
1941	1	-465.2731	-459.2358	-6.037308	99686.41	11.27528	0.995977	0.998969	1.00103	1.00403	3.180846
1942	0	-454.1163	-453.9301	-0.1861491	88623.62	14.21184	0.995733	0.998906	1.00109	1.00427	2.73831
1943	1	-450.9806	-447.9024	-3.078128	74985.63	10.38347	0.995362	0.998811	1.00118	1.00465	2.860875
1944	0	-468.3522	-460.5236	-7.828601	85222.22	11.21067	0.995649	0.998885	1.00111	1.00436	3.339098
1945	1	-466.7109	-458.8932	-7.817668	72416.39	13.66164	0.99528	0.99879	1.0012	1.00473	3.296761
1946	0	-450.4509	-449.9654	-0.4854804	38204.45	13.12716	0.993504	0.998332	1.00165	1.00651	2.755937
1947	1	-452.2252	-450.8708	-1.354369	17244.47	10.52321	0.990337	0.997511	1.00246	1.0097	2.708508
1948	0	-460.29	-454.1008	-6.189254	24365.6	11.42219	0.991869	0.997908	1.00207	1.00815	3.197132
1949	1	-467.8197	-457.7056	-10.1141	22427.42	11.8244	0.991525	0.997819	1.00216	1.0085	3.533502
1950	0	-458.1735	-451.2906	-6.882855	26407.91	10.6321	0.992189	0.997991	1.00199	1.00783	3.238399
1951	1	-453.9002	-451.2044	-2.695836	57298.88	13.61326	0.994695	0.998639	1.00135	1.00532	2.922265
1952	0	-468.5448	-463.3612	-5.183568	38390.09	10.62954	0.99352	0.998336	1.00165	1.00649	3.078433
1953	1	-459.6507	-461.8036	2.152852	34152.04	16.49924	0.99313	0.998235	1.00175	1.00689	2.560042
1954	0	-466.6277	-458.3941	-8.233554	68439.69	8.172296	0.995145	0.998755	1.00124	1.00486	3.118511
1955	1	-476.6627	-471.0427	-5.619922	52129.06	10.02414	0.994438	0.998573	1.00142	1.00557	3.080114
1956	0	-456.578	-453.2716	-3.306431	72458.37	12.07123	0.995282	0.99879	1.0012	1.00473	2.963374
1957	1	-457.8327	-461.6633	3.830598	43478.31	18.67292	0.993911	0.998436	1.00155	1.0061	2.42064
1958	0	-456.6215	-456.9664	0.3449537	14578.93	15.39318	0.989492	0.997292	1.00267	1.01055	2.690989
1959	1	-456.3253	-456.5614	0.236092	15126.45	18.4901	0.989684	0.997341	1.00262	1.01035	2.619137
1960	0	-466.4596	-457.3587	-9.100896	93253.52	10.66346	0.995841	0.998934	1.00106	1.00417	3.447615
1961	1	-452.3897	-453.9358	1.546077	2213.817	16.49359	0.973115	0.992971	1.00677	1.02714	2.596924
1962	0	-456.8741	-454.6972	-2.176923	79880.49	13.80623	0.995506	0.998848	1.00115	1.0045	2.88284
1963	1	-452.5721	-449.8263	-2.745873	88759.52	10.33105	0.995737	0.998907	1.00109	1.00427	2.824159
1964	0	-466.635	-462.27	-4.365042	69882.84	10.48951	0.995196	0.998768	1.00122	1.00481	2.992332
1965	1	-470.134	-461.2157	-8.918347	1961.595	9.627979	0.971448	0.992525	1.00718	1.02884	3.385956
1966	0	-457.4763	-463.41	5.933696	8175.286	18.38252	0.985977	0.996374	1.00356	1.01409	2.312673
1967	1	-460.2051	-457.7779	-2.427208	65483.96	14.06896	0.995037	0.998727	1.00126	1.00497	2.897995
1968	0	-454.2993	-462.2874	7.988093	33550.9	15.97265	0.993069	0.998219	1.00176	1.00695	2.202448
1969	1	-451.3313	-453.8493	2.517992	6176.527	16.12031	0.983873	0.995823	1.00408	1.01622	2.543176
1970	0	-473.7853	-468.8507	-4.934597	30011.06	13.66665	0.992672	0.998116	1.00186	1.00735	3.085623
1971	1	-457.8759	-455.1155	-2.760464	75298.53	13.66428	0.995372	0.998813	1.00118	1.00464	2.926561
1972	0	-467.0239	-462.7059	-4.317991	92665.99	10.32566	0.995827	0.99893	1.00106	1.00418	2.975919
1973	1	-454.4809	-452.5182	-1.962753	91090.33	15.63675	0.995792	0.998921	1.00107	1.00421	2.834703
1974	0	-463.5621	-458.0259	-5.536145	1935.983	11.00136	0.971261	0.992474	1.00723	1.02903	3.127814
1975	1	-468.3029	-459.6636	-8.639219	23279.51	10.99457	0.991681	0.99786	1.00212	1.00834	3.409804
1976	0	-466.5945	-463.4953	-3.099193	81370.98	14.18498	0.995547	0.998858	1.00113	1.00446	2.943767
1977	1	-463.2247	-460.8887	-2.336035	75081.95	13.00481	0.995365	0.998811	1.00118	1.00464	2.896522
1978	0	-459.7741	-459.6765	-0.09758524	64296.37	14.99898	0.994992	0.998715	1.00128	1.00502	2.72556
1979	1	-454.9737	-454.5369	-0.4367624	57828.86	13.04162	0.994719	0.998645	1.00135	1.00529	2.751036
1980	0	-459.3168	-456.9252	-2.391611	25277.01	14.11253	0.992016	0.997947	1.00203	1.00801	2.894892
1981	1	-461.1016	-461.2868	0.1851656	30698.96	18.28627	0.992755	0.998138	1.00184	1.00726	2.628492
1982	0	-461.0293	-455.6643	-5.364997	11661.52	14.68063	0.988254	0.996969	1.00298	1.0118	3.087886
1983	1	-455.6212	-454.6494	-0.9717708	60904.98	16.93607	0.994854	0.99868	1.00131	1.00516	2.736608
1984	0	-477.2939	-457.1844	-20.10946	93090.38	8.860884	0.995837	0.998933	1.00106	1.00417	4.575203
1985	1	-467.3666	-459.5449	-7.821641	62986.46	12.73064	0.99494	0.998702	1.00129	1.00507	3.325485
1986	0	-464.8493	-453.0822	-11.76708	5954.809	9.417457	0.983576	0.995745	1.00416	1.01652	3.672363
1987	1	-466.16	-455.4978	-10.66222	84476.93	13.35548	0.99563	0.99888	1.00111	1.00438	3.520329
1988	0	-464.9915	-457.2834	-7.708148	50368.92	12.84319	0.994342	0.998548	1.00144	1.00567	3.313852
